"Frame","N_Person","Xcenter","Ycenter","PerXmin","PerYmin","PerXmax","PerYmax","N_Handgun","HgXcenter","HgYcenter","HgXmin","HgYmin","HgXmax","HgYmax","Intersection","Included_Center","Intersection_Area","Hg_Area","Distance","Ground_Truth"
"1098","2","636.19934082031","405.7639465332","548.68342590332","272.92907714844","723.7152557373","538.59881591797","0","210.26487731934","372.63684082031","190.66699790955","357.6156463623","229.86275672913","387.65803527832","No_intersection","0","0","1177.5342303162","427.22075362835","0"
"1098","3","466.61563110352","443.40170288086","384.21676635742","344.95867919922","549.01449584961","541.8447265625","0","210.26487731934","372.63684082031","190.66699790955","357.6156463623","229.86275672913","387.65803527832","No_intersection","0","0","1177.5342303162","265.93866711737","0"
"1099","0","116.41868591309","397.28302001953","-5.0611343383789","252.24682617188","237.89850616455","542.31921386719","0","210.38803100586","372.57098388672","190.94230079651","357.49007892609","229.83376121521","387.65188884735","Inside","1","1173.0368367093","1173.0368367093","97.164409878279","0"
"1099","1","138.3424987793","427.93951416016","66.539726257324","319.202293396","210.14527130127","536.67673492432","0","210.38803100586","372.57098388672","190.94230079651","357.49007892609","229.83376121521","387.65188884735","Center_right","0","579.19634628824","1173.0368367093","90.863814901473","1"
"1099","2","633.09387207031","405.81097412109","541.28784179688","273.81346130371","724.89990234375","537.80848693848","0","210.38803100586","372.57098388672","190.94230079651","357.49007892609","229.83376121521","387.65188884735","No_intersection","0","0","1173.0368367093","424.01076050118","0"
"1099","3","467.65567016602","443.76336669922","385.59973144531","346.57648468018","549.71160888672","540.95024871826","0","210.38803100586","372.57098388672","190.94230079651","357.49007892609","229.83376121521","387.65188884735","No_intersection","0","0","1173.0368367093","266.93630987478","0"
"1100","0","117.80933380127","397.05438232422","-0.82750701904297","250.42280578613","236.44617462158","543.6859588623","0","211.02615356445","372.5485534668","191.37285995483","357.25973892212","230.67944717407","387.83736801147","Inside","1","1201.9022447583","1201.9022447583","96.384185086305","0"
"1100","1","153.39814758301","430.18359375","91.261379241943","319.09214782715","215.53491592407","541.27503967285","0","211.02615356445","372.5485534668","191.37285995483","357.25973892212","230.67944717407","387.83736801147","Center_right","1","738.81838546362","1201.9022447583","81.503281785729","1"
"1100","2","620.53863525391","405.7575378418","520.14546966553","274.9748840332","720.93180084229","536.54019165039","0","211.02615356445","372.5485534668","191.37285995483","357.25973892212","230.67944717407","387.83736801147","No_intersection","0","0","1201.9022447583","410.85679902208","0"
"1100","3","465.82528686523","444.07009887695","383.78607940674","348.9818649292","547.86449432373","539.15833282471","0","211.02615356445","372.5485534668","191.37285995483","357.25973892212","230.67944717407","387.83736801147","No_intersection","0","0","1201.9022447583","264.64680196195","0"
"1101","0","119.06897735596","400.65579223633","-0.51807403564453","257.40649414062","238.65602874756","543.90509033203","0","211.1223449707","372.52490234375","191.73801803589","357.36340427399","230.50667190552","387.68640041351","Inside","1","1175.5817416234","1175.5817416234","96.255750245707","0"
"1101","1","153.64881896973","430.17822265625","90.378547668457","319.09688568115","216.919090271","541.25955963135","0","211.1223449707","372.52490234375","191.73801803589","357.36340427399","230.50667190552","387.68640041351","Center_right","1","763.5655561743","1175.5817416234","81.407072997625","1"
"1101","2","614.79663085938","406.01446533203","507.73796081543","276.55978393555","721.85530090332","535.46914672852","0","211.1223449707","372.52490234375","191.73801803589","357.36340427399","230.50667190552","387.68640041351","No_intersection","0","0","1175.5817416234","405.06108171099","0"
"1101","3","465.37677001953","444.75845336914","384.22834777832","351.12928009033","546.52519226074","538.38762664795","0","211.1223449707","372.52490234375","191.73801803589","357.36340427399","230.50667190552","387.68640041351","No_intersection","0","0","1175.5817416234","264.31609589779","0"
"1102","0","153.79692077637","430.24249267578","91.026290893555","317.93444061279","216.56755065918","542.55054473877","0","211.32716369629","372.51065063477","192.24952125549","356.90400600433","230.40480613708","388.1172952652","Center_right","1","759.04568603147","1190.9519438398","81.502726554846","1"
"1102","1","616.00122070312","405.61367797852","512.34864807129","278.08032226562","719.65379333496","533.14703369141","0","211.32716369629","372.51065063477","192.24952125549","356.90400600433","230.40480613708","388.1172952652","No_intersection","0","0","1190.9519438398","406.02574158998","0"
"1102","2","465.91583251953","444.34927368164","384.93795776367","348.93925476074","546.89370727539","539.75929260254","0","211.32716369629","372.51065063477","192.24952125549","356.90400600433","230.40480613708","388.1172952652","No_intersection","0","0","1190.9519438398","264.53010803019","0"
"1103","0","154.48648071289","429.75790405273","90.909721374512","317.30630493164","218.06324005127","542.20950317383","0","211.64680480957","372.36630249023","192.22203826904","356.77219486237","231.0715713501","387.9604101181","Center_right","1","805.94096365102","1211.6476003168","81.000608520839","1"
"1103","1","465.53665161133","444.7409362793","385.86904144287","349.97660064697","545.20426177979","539.50527191162","0","211.64680480957","372.36630249023","192.22203826904","356.77219486237","231.0715713501","387.9604101181","No_intersection","0","0","1211.6476003168","264.0040566452","0"
"1103","2","611.09039306641","405.21694946289","501.65312957764","277.49657440186","720.52765655518","532.93732452393","0","211.64680480957","372.36630249023","192.22203826904","356.77219486237","231.0715713501","387.9604101181","No_intersection","0","0","1211.6476003168","400.79214713617","0"
"1104","0","110.43223571777","405.56976318359","-11.127563476562","269.50328063965","231.99203491211","541.63624572754","0","211.61534118652","372.11395263672","192.1206703186","356.52952384949","231.11001205444","387.69838142395","Inside","1","1215.2532394865","1215.2532394865","106.57069058446","0"
"1104","1","155.28082275391","429.67712402344","91.769180297852","317.90188598633","218.79246520996","541.45236206055","0","211.61534118652","372.11395263672","192.1206703186","356.52952384949","231.11001205444","387.69838142395","Center_right","1","831.32937622401","1215.2532394865","80.542514656122","1"
"1104","2","610.81298828125","405.08618164062","503.30793762207","277.5209197998","718.31803894043","532.65144348145","0","211.61534118652","372.11395263672","192.1206703186","356.52952384949","231.11001205444","387.69838142395","No_intersection","0","0","1215.2532394865","400.55702381989","0"
"1104","3","465.33135986328","444.70886230469","385.8705291748","350.26338195801","544.79219055176","539.15434265137","0","211.61534118652","372.11395263672","192.1206703186","356.52952384949","231.11001205444","387.69838142395","No_intersection","0","0","1215.2532394865","263.89740249363","0"
"1105","0","93.387809753418","425.08203125","1.2129058837891","309.96143341064","185.56271362305","540.20262908936","0","211.97184753418","371.90200805664","192.33085250854","356.43471908569","231.61284255981","387.36929702759","No_intersection","0","0","1215.1717829537","129.96264418376","0"
"1105","1","465.54937744141","444.56292724609","385.20402526855","350.91856384277","545.89472961426","538.20729064941","0","211.97184753418","371.90200805664","192.33085250854","356.43471908569","231.61284255981","387.36929702759","No_intersection","0","0","1215.1717829537","263.78243469061","0"
"1105","2","155.88681030273","429.73944091797","91.978965759277","318.62162780762","219.79465484619","540.85725402832","0","211.97184753418","371.90200805664","192.33085250854","356.43471908569","231.61284255981","387.36929702759","Center_right","1","849.58113399471","1215.1717829537","80.564880942264","1"
"1105","3","608.78955078125","404.9201965332","504.44090270996","277.49641418457","713.13819885254","532.34397888184","0","211.97184753418","371.90200805664","192.33085250854","356.43471908569","231.61284255981","387.36929702759","No_intersection","0","0","1215.1717829537","398.18901338504","0"
"1106","0","92.583404541016","425.82800292969","0.0516357421875","311.96675872803","185.11517333984","539.68924713135","0","212.49540710449","371.68859863281","192.67189216614","356.26366424561","232.31892204285","387.11353302002","No_intersection","0","0","1223.1056689917","131.56733430606","0"
"1106","1","464.53515625","444.03942871094","385.12348937988","350.21894836426","543.94682312012","537.85990905762","0","212.49540710449","371.68859863281","192.67189216614","356.26366424561","232.31892204285","387.11353302002","No_intersection","0","0","1223.1056689917","262.21875936386","0"
"1106","2","156.32666015625","430.31500244141","93.203144073486","319.09983062744","219.45017623901","541.53017425537","0","212.49540710449","371.68859863281","192.67189216614","356.26366424561","232.31892204285","387.11353302002","Center_right","1","826.10654965221","1223.1056689917","81.191030029579","1"
"1106","3","607.63598632812","405.04852294922","502.66240692139","275.7855682373","712.60956573486","534.31147766113","0","212.49540710449","371.68859863281","192.67189216614","356.26366424561","232.31892204285","387.11353302002","No_intersection","0","0","1223.1056689917","396.54629225298","0"
"1107","0","91.01441192627","425.88827514648","0.40950775146484","314.27694702148","181.61931610107","537.49960327148","0","213.28036499023","371.26345825195","193.07711410522","356.02599620819","233.48361587524","386.50092029572","No_intersection","0","0","1231.3850740838","133.91353142756","0"
"1107","1","462.0007019043","445.24185180664","384.11061859131","353.0482635498","539.89078521729","537.43544006348","0","213.28036499023","371.26345825195","193.07711410522","356.02599620819","233.48361587524","386.50092029572","No_intersection","0","0","1231.3850740838","259.48913023011","0"
"1107","2","606.45599365234","404.74624633789","499.61148071289","275.23135375977","713.3005065918","534.26113891602","0","213.28036499023","371.26345825195","193.07711410522","356.02599620819","233.48361587524","386.50092029572","No_intersection","0","0","1231.3850740838","394.5987481884","0"
"1107","3","157.3283996582","429.94738769531","92.712203979492","319.505859375","221.94459533691","540.38891601562","0","213.28036499023","371.26345825195","193.07711410522","356.02599620819","233.48361587524","386.50092029572","Center_right","1","879.73429913377","1231.3850740838","81.08283418474","1"
"1108","0","469.09201049805","446.48596191406","397.95673370361","353.95447540283","540.22728729248","539.01744842529","0","213.85928344727","371.20162963867","193.25761222839","355.73626899719","234.46095466614","386.66699028015","No_intersection","0","0","1274.4491008682","266.10425709471","0"
